"","ID","N_C","N_E","sample","cit","year","design","sound","sound_type","db","task","measure","mean_C","var_C","mean_E","var_E","var_type","journal","IF","d","d_var","g","g_var","CI95_L","CI95_R","reference"
"59",85,63,63,"adults","Zhang et al. (2018), Exp.1",2018,"within","music","various",NA,"reading comprehension","reading_speed",7.65,2.4,8.37,3.04,"SD","Journal of Experimental Psychology: Learning, Memory, and Cognition",3.14,-0.253080575863116,0.00841138126729995,-0.179147410784152,0.00820829705666327,-0.427582041869636,-0.0724314035603257,"Zhang, H., Miller, K., Cleveland, R., & Cortina, K. (2018). How listening to music affects reading: Evidence from eye tracking. Journal of Experimental Psychology: Learning, Memory, and Cognition, 44(11), 1778."
"60",86,39,39,"adults","Quan and Kuo (2023)",2023,"within","music","Chinese",NA,"reading comprehension","prop_correct",0.84,0.15,0.86,0.17,"SD","Psychology of Music",1.904,0.123374528666629,0.0132661784173218,0.0866501109733164,0.012744281919785,-0.100342147874409,0.34218890605535,"Quan, Y., & Kuo, Y.-L. (2023). The effects of Chinese and English background music on Chinese reading comprehension. Psychology of Music, 51(2), 655–663. https://doi.org/10.1177/03057356221101647"
"61",86,39,39,"adults","Quan and Kuo (2023)",2023,"within","music","English",NA,"reading comprehension","prop_correct",0.84,0.15,0.78,0.23,"SD","Psychology of Music",1.904,-0.276865007145615,0.0136705908706996,-0.194451673721244,0.0131327846336478,-0.495977167902503,-0.04675158782665,"Quan, Y., & Kuo, Y.-L. (2023). The effects of Chinese and English background music on Chinese reading comprehension. Psychology of Music, 51(2), 655–663. https://doi.org/10.1177/03057356221101647"
"62",86,39,39,"adults","Quan and Kuo (2023)",2023,"within","music","Chinese",NA,"reading comprehension","reading_rate",6.75,3.06,6.32,2.86,"SD","Psychology of Music",1.904,0.144710611527827,0.013303832365957,0.101635164757427,0.0127804545477796,-0.0797437517916424,0.363414884323012,"Quan, Y., & Kuo, Y.-L. (2023). The effects of Chinese and English background music on Chinese reading comprehension. Psychology of Music, 51(2), 655–663. https://doi.org/10.1177/03057356221101647"
"63",86,39,39,"adults","Quan and Kuo (2023)",2023,"within","music","English",NA,"reading comprehension","reading_rate",6.75,3.06,5.9,2.41,"SD","Psychology of Music",1.904,0.296879440311435,0.013746184445759,0.208508488151494,0.0132054043287533,0.0657482243872695,0.51621412218349,"Quan, Y., & Kuo, Y.-L. (2023). The effects of Chinese and English background music on Chinese reading comprehension. Psychology of Music, 51(2), 655–663. https://doi.org/10.1177/03057356221101647"
"64",87,33,33,"adults","Dackombe (2020)",2020,"within","music","classical",NA,"reading comprehension","prop_correct",0.62,0.22,0.71,0.2,"SD","Dissertation",NA,0.425309684588319,0.0169670832152193,0.297565162568148,0.0161749563839799,0.165988627308729,0.664537370942478,"Dackombe. N. (2020). Does Anxiety Modulate the Degree of Distraction Caused by Different Music Genres? Undergraduate dissertation. Bournemouth University"
"65",87,33,33,"adults","Dackombe (2020)",2020,"within","music","rap",NA,"reading comprehension","prop_correct",0.62,0.22,0.66,0.26,"SD","Dissertation",NA,0.162870938966251,0.0157661677754502,0.113951596183452,0.015030106994564,-0.0812671862095642,0.399314374112165,"Dackombe. N. (2020). Does Anxiety Modulate the Degree of Distraction Caused by Different Music Genres? Undergraduate dissertation. Bournemouth University"
"66",88,90,90,"adults","Corradine (2020)",2020,"within","noise","brown",NA,"reading comprehension","num_correct",4.03,1.17,3.76,1.17,"SD","Dissertation",NA,-0.230769230769231,0.00585717179428248,-0.16396496530528,0.00575859562784191,-0.377554474141165,-0.0800836623702118,"Corradine, R. (2020). Personality and performance: Can we predict optimum working environments based on personality? M.Sc. dissertation. Bournemouth University."
"67",88,90,90,"adults","Corradine (2020)",2020,"within","music","classical",NA,"reading comprehension","num_correct",4.03,1.17,3.7,1.17,"SD","Dissertation",NA,-0.282051282051282,0.00593219160592875,-0.200401624262009,0.00583235285650462,-0.429352641557488,-0.129982858623083,"Corradine, R. (2020). Personality and performance: Can we predict optimum working environments based on personality? M.Sc. dissertation. Bournemouth University."
"68",88,90,90,"adults","Corradine (2020)",2020,"within","music","pop",NA,"reading comprehension","num_correct",4.03,1.17,3.78,1.25,"SD","Dissertation",NA,-0.205849244786374,0.0058261336966549,-0.146258945211235,0.00572807990121269,-0.352450469671938,-0.055768877735406,"Corradine, R. (2020). Personality and performance: Can we predict optimum working environments based on personality? M.Sc. dissertation. Bournemouth University."
"69",89,36,36,"adults","Goldenberg (2021)",2021,"within","noise","quiet office",NA,"reading comprehension","num_correct",6.22,4.86,6.42,4.8,"SD","Dissertation",NA,0.0414024451001267,0.0142753663602716,0.0290274540804851,0.0136658131669987,-0.188616836041741,0.269634570338392,"Goldenberg, V. (2021). Measured and perceived impact of noise during reading. An eye tracking study. M.Sc. dissertation. Bournemouth University."
"70",89,36,36,"adults","Goldenberg (2021)",2021,"within","noise","busy office",NA,"reading comprehension","num_correct",6.22,4.86,5.72,4.95,"SD","Dissertation",NA,-0.101907682815102,0.0143372043063179,-0.0714479682591251,0.0137250106541927,-0.329329666018181,0.129913193171362,"Goldenberg, V. (2021). Measured and perceived impact of noise during reading. An eye tracking study. M.Sc. dissertation. Bournemouth University."
"71",89,36,36,"adults","Goldenberg (2021)",2021,"within","noise","quiet office",NA,"reading comprehension","reading_speed",310,204,323,225,"SD","Dissertation",NA,-0.0601189530320318,0.0142889172438351,-0.0421496881231008,0.0136787854325332,-0.288055847789564,0.170413004446308,"Goldenberg, V. (2021). Measured and perceived impact of noise during reading. An eye tracking study. M.Sc. dissertation. Bournemouth University."
"72",89,36,36,"adults","Goldenberg (2021)",2021,"within","noise","busy office",NA,"reading comprehension","reading_speed",310,204,328,235,"SD","Dissertation",NA,-0.0806505618321129,0.0143095290853994,-0.0565444981446233,0.0136985171556103,-0.308309604719657,0.150489800271206,"Goldenberg, V. (2021). Measured and perceived impact of noise during reading. An eye tracking study. M.Sc. dissertation. Bournemouth University."
"73",90,36,36,"adults","Goldenberg (2021)",2021,"within","noise","quiet office",NA,"reading comprehension","num_correct",6.22,4.86,6.42,4.8,"SD","Dissertation",NA,0.0414024451001267,0.0142753663602716,0.0290274540804851,0.0136658131669987,-0.188616836041741,0.269634570338392,"Goldenberg, V. (2021). Measured and perceived impact of noise during reading. An eye tracking study. M.Sc. dissertation. Bournemouth University."
"74",91,204,204,"adults","Vasilev et al. (2023), Exp.1",2023,"within","music","instrumental",NA,"reading comprehension","perc_correct",87,33.6,85.1,35.6,"SD","Pre-print",NA,-0.0547582247272489,0.00252079860737761,-0.0390929743871322,0.00250218354288061,-0.152598454658865,0.0434871215402035,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"75",91,204,204,"adults","Vasilev et al. (2023), Exp.1",2023,"within","music","lyrical",NA,"reading comprehension","perc_correct",87,33.6,84.7,36,"SD","Pre-print",NA,-0.065826751413958,0.00252247834153026,-0.0469950134401164,0.00250385087288503,-0.163658697316533,0.0324921988147376,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"76",91,204,204,"adults","Vasilev et al. (2023), Exp.1",2023,"within","music","instrumental",NA,"reading comprehension","reading_speed",405,241,403,239,"SD","Pre-print",NA,0.0083328421957117,0.00251711239038487,0.00594898005097065,0.00249852454708947,-0.08966905898292,0.10627309472678,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"77",91,204,204,"adults","Vasilev et al. (2023), Exp.1",2023,"within","music","lyrical",NA,"reading comprehension","reading_speed",405,241,410,257,"SD","Pre-print",NA,-0.0200103174899695,0.00251752892850713,-0.0142857595002434,0.00249893800924842,-0.117915479357064,0.0780428861834629,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"78",92,204,204,"adults","Vasilev et al. (2023), Exp.2",2023,"within","music","instrumental",67,"reading comprehension","perc_correct",85.3,35.4,84,36.6,"SD","Pre-print",NA,-0.0360771039910289,0.00251866303028547,-0.0257561546107131,0.00250006373614997,-0.13394489906614,0.0620575993750147,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"79",92,204,204,"adults","Vasilev et al. (2023), Exp.2",2023,"within","music","lyrical",67,"reading comprehension","perc_correct",85.3,35.4,80.9,39.3,"SD","Pre-print",NA,-0.11672928171603,0.00253417314951018,-0.0833353316891277,0.00251545931950145,-0.214600019809905,-0.0179949484429971,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"80",92,204,204,"adults","Vasilev et al. (2023), Exp.2",2023,"within","music","instrumental",67,"reading comprehension","reading_speed",452,255,451,248,"SD","Pre-print",NA,0.00397353134442613,0.00251704487457742,0.00283678223404526,0.00249845752985857,-0.0940109302123956,0.101928595628663,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"81",92,204,204,"adults","Vasilev et al. (2023), Exp.2",2023,"within","music","lyrical",67,"reading comprehension","reading_speed",452,255,464,262,"SD","Pre-print",NA,-0.0463927981611059,0.00251973369002384,-0.0331207317127832,0.00250112648950501,-0.144243261558676,0.0518008918566449,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"82",93,204,204,"adults","Vasilev et al. (2023), Exp.3",2023,"within","music","instrumental",NA,"reading comprehension","perc_correct",87.1,33.5,87.1,33.5,"SD","Pre-print",NA,0,0.00251702500398476,0,0.0024984378060021,-0.0979693762128638,0.0979693762128638,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"83",93,204,204,"adults","Vasilev et al. (2023), Exp.3",2023,"within","music","lyrical",NA,"reading comprehension","perc_correct",87.1,33.5,85.6,35.1,"SD","Pre-print",NA,-0.0436512344426781,0.00251942301179917,-0.0311634754145918,0.00250081810551169,-0.141505796108437,0.0545262710044077,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"84",93,204,204,"adults","Vasilev et al. (2023), Exp.3",2023,"within","music","instrumental",NA,"reading comprehension","reading_speed",377,248,365,219,"SD","Pre-print",NA,0.0507319693843472,0.00252026407878666,0.0362185514528586,0.00250165296156421,-0.0474880878071475,0.148576697579164,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"85",93,204,204,"adults","Vasilev et al. (2023), Exp.3",2023,"within","music","lyrical",NA,"reading comprehension","reading_speed",377,248,381,240,"SD","Pre-print",NA,-0.0163785056724137,0.00251736260681987,-0.0116929375621731,0.00249877291577865,-0.114293865535532,0.081658026859058,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"86",94,204,204,"adults","Vasilev et al. (2023), Exp.4",2023,"within","music","instrumental",NA,"reading comprehension","perc_correct",87.7,32.9,88.2,32.2,"SD","Pre-print",NA,0.0153549569129345,0.00251732172939462,0.0109622059572387,0.00249873234021643,-0.0826769938920887,0.113273307543509,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"87",94,204,204,"adults","Vasilev et al. (2023), Exp.4",2023,"within","music","lyrical",NA,"reading comprehension","perc_correct",87.7,32.9,85.9,34.8,"SD","Pre-print",NA,-0.0530341467799784,0.00252056472233013,-0.0378621212071801,0.00250195138497834,-0.150876205897355,0.045200273472638,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"88",94,204,204,"adults","Vasilev et al. (2023), Exp.4",2023,"within","speech","intelligible",NA,"reading comprehension","perc_correct",87.7,32.9,84.8,35.9,"SD","Pre-print",NA,-0.0837633488731871,0.00252585510350876,-0.0598003033953441,0.00250720269886037,-0.181594568142469,0.0146875745801131,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"89",94,204,204,"adults","Vasilev et al. (2023), Exp.4",2023,"within","music","instrumental",NA,"reading comprehension","reading_speed",370,210,367,201,"SD","Pre-print",NA,0.0145748320224267,0.0025172923444198,0.0104052594434448,0.0024987031722376,-0.083453661154801,0.112495496602694,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"90",94,204,204,"adults","Vasilev et al. (2023), Exp.4",2023,"within","music","lyrical",NA,"reading comprehension","reading_speed",370,210,376,211,"SD","Pre-print",NA,-0.0285030169765901,0.00251804744719941,-0.0203488648175138,0.00249945269889269,-0.126386852726778,0.069591691895496,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
"91",94,204,204,"adults","Vasilev et al. (2023), Exp.4",2023,"within","speech","intelligible",NA,"reading comprehension","reading_speed",370,210,377,219,"SD","Pre-print",NA,-0.0325853790950045,0.00251836130128183,-0.0232633434831225,0.00249976423529134,-0.130460220220593,0.0655305375849243,"Vasilev, M. R., Hitching, L., Tyrrell, S., & House, P. (2022). What makes background music distracting? Investigating the role of song lyrics using self-paced reading."
